Date,Symbol,Company,Category,News_Available,News_Sentiment,News_Impact_1D,News_Impact_3D,News_Impact_5D,News_Confidence,News_Novelty,News_Materiality,News_Event_Type,News_Article_Count,News_Sentiment_Signal,News_Signal_1D,News_Signal_3D,News_Signal_5D,News_Novelty_Adjusted_Signal_1D,News_Novelty_Adjusted_Signal_3D,News_Novelty_Adjusted_Signal_5D,Answer_Available,Answer_Impact_1D,Answer_Impact_3D,Answer_Impact_5D,Answer_Confidence,Answer_Fundamental_Strength,Answer_Catalyst_Score,Answer_Risk_Score,Answer_Information_Quality,Answer_Novelty,Answer_Previous_Available,Answer_Signal_1D,Answer_Signal_3D,Answer_Signal_5D,Answer_Quality_Adjusted_Signal_1D,Answer_Quality_Adjusted_Signal_3D,Answer_Quality_Adjusted_Signal_5D,Answer_Novelty_Adjusted_Signal_1D,Answer_Novelty_Adjusted_Signal_3D,Answer_Novelty_Adjusted_Signal_5D,Model,Prompt_Version,Processor_Version,Processed_At_UTC,Snapshot_SHA256,Answer_SHA256,Snapshot_Path,Answer_Path,Previous_Answer_Path,Previous_Answer_SHA256,News_Input_Truncated,Answer_Input_Truncated,Previous_Answer_Input_Truncated,Feature_JSON_Path
2026-07-15,APA,APA Corporation,Energy,True,-0.1,-0.1,-0.05,0.0,0.6,0.6,0.8,capital_return,9,-0.06,-0.048,-0.024,0.0,-0.0288,-0.0144,0.0,True,0.2,0.15,0.1,0.4,0.2,0.1,0.6,0.5,0.0,False,0.08000000000000002,0.06,0.04000000000000001,0.04000000000000001,0.03,0.020000000000000004,0.0,0.0,0.0,gpt-oss-120b,financial_features_v2_answer_novelty_2026-08-18,university_llm_feature_extractor_v1,2026-08-18T19:35:06.255658+00:00,c18ccc224465279451de217eaabb205786dbe4dc32b0306a15125314d8dd8998,37c1f084e0dec3011a074a9cf6643950024f25a9b5cc3bf5fe0806388ff6d9a9,/mnt/primary/finnhub_snapshots_filtered/2026-07-15/APA Corporation_APA_snapshot.json,/mnt/primary/answers/2026-07-15/APA Corporation_answer_2026-07-15.txt,,,False,False,False,/mnt/primary/analyser/llm_financial_features/daily_json/2026-07-15/APA_features.json
2026-07-15,APD,Air Products,Materials,True,0.3,0.0,0.0,0.0,0.3,0.2,0.2,other,2,0.09,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.3,0.0,0.0,0.6,0.7,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gpt-oss-120b,financial_features_v2_answer_novelty_2026-08-18,university_llm_feature_extractor_v1,2026-08-18T19:33:55.956634+00:00,2bd8c3181d5438a7fca0eb008a2ec7fa024e6ab8ad21b0d81769f9e883cc116f,c5c39534006ba4afe4b2060f42109432ebd251dc1db96db3d01ffec69fd8ea43,/mnt/primary/finnhub_snapshots_filtered/2026-07-15/Air Products_APD_snapshot.json,/mnt/primary/answers/2026-07-15/Air Products_answer_2026-07-15.txt,,,False,False,False,/mnt/primary/analyser/llm_financial_features/daily_json/2026-07-15/APD_features.json
2026-07-15,APO,Apollo Global Management,Financials,True,-0.2,-0.2,-0.1,0.0,0.6,0.5,0.7,merger_acquisition,6,-0.12,-0.08399999999999999,-0.041999999999999996,0.0,-0.041999999999999996,-0.020999999999999998,0.0,True,-0.2,-0.1,0.0,0.6,-0.2,0.1,0.6,0.5,0.0,False,-0.12,-0.06,0.0,-0.06,-0.03,0.0,-0.0,-0.0,0.0,gpt-oss-120b,financial_features_v2_answer_novelty_2026-08-18,university_llm_feature_extractor_v1,2026-08-18T19:42:39.892547+00:00,72228140dbfa0c6db4f19a792e43e93464cfcf02c318f9a806cf45e7b6790373,e3e2f30d35ed29f4f99e8bfe08610c0c998e21f176c1239e61b21fbd71499b0d,/mnt/primary/finnhub_snapshots_filtered/2026-07-15/Apollo Global Management_APO_snapshot.json,/mnt/primary/answers/2026-07-15/Apollo Global Management_answer_2026-07-15.txt,,,False,False,False,/mnt/primary/analyser/llm_financial_features/daily_json/2026-07-15/APO_features.json
2026-07-15,AXP,American Express,Financials,True,0.6,0.3,0.2,0.1,0.85,0.7,0.6,analyst_rating,9,0.51,0.153,0.10200000000000001,0.051000000000000004,0.10709999999999999,0.0714,0.0357,True,0.2,0.3,0.3,0.5,0.6,0.5,0.3,0.6,0.0,False,0.1,0.15,0.15,0.06,0.09,0.09,0.0,0.0,0.0,gpt-oss-120b,financial_features_v2_answer_novelty_2026-08-18,university_llm_feature_extractor_v1,2026-08-18T19:42:10.827209+00:00,cf54aa13952f0a788945f413d3466c1c545b01905608773493ca1c8c269216aa,016142dfad9181aae36dc9c83096833b92d85aaa873b28fe546d438891f2644b,/mnt/primary/finnhub_snapshots_filtered/2026-07-15/American Express_AXP_snapshot.json,/mnt/primary/answers/2026-07-15/American Express_answer_2026-07-15.txt,,,False,False,False,/mnt/primary/analyser/llm_financial_features/daily_json/2026-07-15/AXP_features.json
2026-07-15,BA,Boeing,Industrials,True,0.2,0.15,0.2,0.2,0.65,0.7,0.85,operations,9,0.13,0.082875,0.1105,0.1105,0.0580125,0.07735,0.07735,True,0.2,0.3,0.3,0.6,0.6,0.5,0.4,0.7,0.0,False,0.12,0.18,0.18,0.08399999999999999,0.126,0.126,0.0,0.0,0.0,gpt-oss-120b,financial_features_v2_answer_novelty_2026-08-18,university_llm_feature_extractor_v1,2026-08-18T19:42:43.953142+00:00,2328d45ad1c1220451cce4c87f06e3d5cbda9ccea8c80c8c4b05b94b225faff0,9671621fd602d854d6f4f44d1f0b0f7723b25ae9240f3a3320a547d444ac0cce,/mnt/primary/finnhub_snapshots_filtered/2026-07-15/Boeing_BA_snapshot.json,/mnt/primary/answers/2026-07-15/Boeing_answer_2026-07-15.txt,,,False,False,False,/mnt/primary/analyser/llm_financial_features/daily_json/2026-07-15/BA_features.json
2026-07-15,BKNG,Booking Holdings,Consumer Discretionary,True,0.2,-0.1,0.1,0.1,0.6,0.7,0.6,analyst_rating,7,0.12,-0.036,0.036,0.036,-0.025199999999999997,0.025199999999999997,0.025199999999999997,True,0.2,0.3,0.3,0.6,0.6,0.4,0.3,0.7,0.0,False,0.12,0.18,0.18,0.08399999999999999,0.126,0.126,0.0,0.0,0.0,gpt-oss-120b,financial_features_v2_answer_novelty_2026-08-18,university_llm_feature_extractor_v1,2026-08-18T22:01:27.431454+00:00,98d88a721c413345454b57dbf44cb11d7048f26fafcc77d035338fb3e2d0d23b,906406af69bb277494c320a49f2f22dd47d6f0d6e798589a52c1d1203476d451,/mnt/primary/finnhub_snapshots_filtered/2026-07-15/Booking Holdings_BKNG_snapshot.json,/mnt/primary/answers/2026-07-15/Booking Holdings_answer_2026-07-15.txt,,,False,False,False,/mnt/primary/analyser/llm_financial_features/daily_json/2026-07-15/BKNG_features.json
2026-07-15,BKR,Baker Hughes,Energy,True,0.35,0.2,0.3,0.35,0.78,0.85,0.88,merger_acquisition,14,0.27299999999999996,0.13728,0.20592,0.24023999999999998,0.11668800000000001,0.175032,0.20420399999999997,True,0.0,0.0,0.0,0.4,0.6,0.5,0.4,0.7,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gpt-oss-120b,financial_features_v2_answer_novelty_2026-08-18,university_llm_feature_extractor_v1,2026-08-18T19:42:16.126038+00:00,bd4be75618777a895ef18b1f666cd61656eafca7b5db0ee2d99058798c2fc6bf,923ab554730297cd175f5e8e160ee486a55624744709255541015efbd729c216,/mnt/primary/finnhub_snapshots_filtered/2026-07-15/Baker Hughes_BKR_snapshot.json,/mnt/primary/answers/2026-07-15/Baker Hughes_answer_2026-07-15.txt,,,False,False,False,/mnt/primary/analyser/llm_financial_features/daily_json/2026-07-15/BKR_features.json
2026-07-15,BR,Broadridge Financial Solutions,Industrials,True,0.3,0.2,0.15,0.1,0.6,0.4,0.7,other,1,0.18,0.08399999999999999,0.063,0.041999999999999996,0.0336,0.0252,0.0168,True,0.0,0.0,0.0,0.6,0.3,0.2,0.5,0.8,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gpt-oss-120b,financial_features_v2_answer_novelty_2026-08-18,university_llm_feature_extractor_v1,2026-08-18T19:42:35.441892+00:00,f3b7a64f15878fa51e6b845df70874383e3f2f1f892701a96c314c847f7c7225,ac7d7fb399789fa833d6dd3a87b6a962c64f7af8628199948231a424515ad3c9,/mnt/primary/finnhub_snapshots_filtered/2026-07-15/Broadridge Financial Solutions_BR_snapshot.json,/mnt/primary/answers/2026-07-15/Broadridge Financial Solutions_answer_2026-07-15.txt,,,False,False,False,/mnt/primary/analyser/llm_financial_features/daily_json/2026-07-15/BR_features.json
2026-07-15,CARR,Carrier Global,Industrials,True,0.2,0.0,-0.2,-0.2,0.4,0.7,0.8,earnings,7,0.08000000000000002,0.0,-0.06400000000000002,-0.06400000000000002,0.0,-0.044800000000000006,-0.044800000000000006,True,0.0,0.0,0.0,0.6,-0.1,0.0,0.6,0.8,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gpt-oss-120b,financial_features_v2_answer_novelty_2026-08-18,university_llm_feature_extractor_v1,2026-08-18T19:42:47.693988+00:00,77ebd1183f24a5c3cf5a6f73c1bb6d9de798c3b4e0d8fa349b0d64dae823e889,14cf6d11137ca8cc0bf778150806c9eba6857f904da9d1d8a306d5e4329a055c,/mnt/primary/finnhub_snapshots_filtered/2026-07-15/Carrier Global_CARR_snapshot.json,/mnt/primary/answers/2026-07-15/Carrier Global_answer_2026-07-15.txt,,,False,False,False,/mnt/primary/analyser/llm_financial_features/daily_json/2026-07-15/CARR_features.json
2026-07-15,CASY,Casey's,Consumer Staples,True,0.1,0.1,0.15,0.2,0.6,0.7,0.5,management,4,0.06,0.03,0.045,0.06,0.020999999999999998,0.0315,0.041999999999999996,True,0.2,0.3,0.3,0.5,0.6,0.4,0.4,0.6,0.0,False,0.1,0.15,0.15,0.06,0.09,0.09,0.0,0.0,0.0,gpt-oss-120b,financial_features_v2_answer_novelty_2026-08-18,university_llm_feature_extractor_v1,2026-08-18T19:43:01.822345+00:00,875013c11e378e7a2d148cc1332ddb1a00cdcab9da53e5420b1b2ab3c41b8098,3ba58ed56fd6d629106a41494323e19b8c66e996a081693450cdc215bd6e8d76,/mnt/primary/finnhub_snapshots_filtered/2026-07-15/Casey's_CASY_snapshot.json,/mnt/primary/answers/2026-07-15/Casey's_answer_2026-07-15.txt,,,False,False,False,/mnt/primary/analyser/llm_financial_features/daily_json/2026-07-15/CASY_features.json
2026-07-15,CAT,Caterpillar Inc.,Industrials,True,0.5,0.4,0.5,0.5,0.85,0.7,0.9,operations,8,0.425,0.30600000000000005,0.3825,0.3825,0.21420000000000003,0.26775,0.26775,True,0.4,0.5,0.5,0.6,0.6,0.4,0.3,0.6,0.0,False,0.24,0.3,0.3,0.144,0.18,0.18,0.0,0.0,0.0,gpt-oss-120b,financial_features_v2_answer_novelty_2026-08-18,university_llm_feature_extractor_v1,2026-08-18T19:43:04.461250+00:00,9a15b90449b37038db967c9588d9435450381703d6bbf0d93babb331b0cd0f4d,584d2c7926587eac0eb9adbe7859d9ff9a1cde9045584702943735c2ed073eae,/mnt/primary/finnhub_snapshots_filtered/2026-07-15/Caterpillar Inc_CAT_snapshot.json,/mnt/primary/answers/2026-07-15/Caterpillar Inc_answer_2026-07-15.txt,,,False,False,False,/mnt/primary/analyser/llm_financial_features/daily_json/2026-07-15/CAT_features.json
2026-07-15,CBRE,CBRE Group,Real Estate,True,0.12,0.05,0.07,0.05,0.55,0.4,0.6,financing,6,0.066,0.0165,0.023100000000000002,0.0165,0.006600000000000001,0.009240000000000002,0.006600000000000001,True,0.0,0.0,0.0,0.3,0.1,0.2,0.4,0.4,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gpt-oss-120b,financial_features_v2_answer_novelty_2026-08-18,university_llm_feature_extractor_v1,2026-08-18T19:43:12.731247+00:00,c77f8204fe87382e95e3bf7c01afd5eed84640031cc9b6c39c6b486fc126675f,fe7d3bb6ab14b3f3f22a43edcb695a11a41764567dc82057a30dffd73e3c74dc,/mnt/primary/finnhub_snapshots_filtered/2026-07-15/CBRE Group_CBRE_snapshot.json,/mnt/primary/answers/2026-07-15/CBRE Group_answer_2026-07-15.txt,,,False,False,False,/mnt/primary/analyser/llm_financial_features/daily_json/2026-07-15/CBRE_features.json
2026-07-15,CEG,Constellation Energy,Utilities,True,0.5,0.2,0.15,0.1,0.3,0.2,0.2,analyst_rating,4,0.15,0.012,0.009,0.006,0.0024000000000000002,0.0018,0.0012000000000000001,True,0.0,0.0,0.0,0.3,0.5,0.3,0.4,0.7,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gpt-oss-120b,financial_features_v2_answer_novelty_2026-08-18,university_llm_feature_extractor_v1,2026-08-18T19:43:31.942415+00:00,479d5ec4a0a0b3568f0233d6e2e3428531d7af0b18c0a190edc7ffa674453058,e3368a7c6b1f8dae2aa2d92167f08b36b4178cd2919ee4c6bfdf39eac3c8bf0f,/mnt/primary/finnhub_snapshots_filtered/2026-07-15/Constellation Energy_CEG_snapshot.json,/mnt/primary/answers/2026-07-15/Constellation Energy_answer_2026-07-15.txt,,,False,False,False,/mnt/primary/analyser/llm_financial_features/daily_json/2026-07-15/CEG_features.json
2026-07-15,CHRW,C.H. Robinson,Industrials,True,0.35,0.2,0.25,0.2,0.65,0.7,0.5,analyst_rating,4,0.22749999999999998,0.065,0.08125,0.065,0.0455,0.056874999999999995,0.0455,True,-0.05,-0.07,-0.1,0.65,0.6,0.3,0.4,0.85,0.0,False,-0.0325,-0.045500000000000006,-0.065,-0.027625,-0.038675,-0.05525,-0.0,-0.0,-0.0,gpt-oss-120b,financial_features_v2_answer_novelty_2026-08-18,university_llm_feature_extractor_v1,2026-08-18T19:42:39.035461+00:00,2b38452e112c8f789e953c984af58fe34bf01b325855df2c556f9e52c4ee33d1,3e288a853b89597100872376096a1ac658f1437cc142a26e3578b97fb95a555c,/mnt/primary/finnhub_snapshots_filtered/2026-07-15/C.H. Robinson_CHRW_snapshot.json,/mnt/primary/answers/2026-07-15/C.H. Robinson_answer_2026-07-15.txt,,,False,False,False,/mnt/primary/analyser/llm_financial_features/daily_json/2026-07-15/CHRW_features.json
2026-07-15,CI,Cigna,Health Care,True,0.58,0.52,0.34,0.22,0.84,0.62,0.71,analyst_rating,4,0.48719999999999997,0.310128,0.202776,0.131208,0.19227936,0.12572112000000002,0.08134896,True,-0.2,0.1,0.2,0.6,0.4,0.2,0.5,0.7,0.0,False,-0.12,0.06,0.12,-0.08399999999999999,0.041999999999999996,0.08399999999999999,-0.0,0.0,0.0,gpt-oss-120b,financial_features_v2_answer_novelty_2026-08-18,university_llm_feature_extractor_v1,2026-08-18T19:43:06.750142+00:00,fa19f66810c2f3ea6a9288e1bb6382b7e837a97c24c7d2f287600ae0c8baba55,bb1bb66287de9abe95d2fe9a6682fd3635a5950fa5420c475163349d3b7a4a7c,/mnt/primary/finnhub_snapshots_filtered/2026-07-15/Cigna_CI_snapshot.json,/mnt/primary/answers/2026-07-15/Cigna_answer_2026-07-15.txt,,,False,False,False,/mnt/primary/analyser/llm_financial_features/daily_json/2026-07-15/CI_features.json
2026-07-15,CL,Colgate-Palmolive,Consumer Staples,True,0.2,0.1,0.15,0.2,0.6,0.2,0.4,analyst_rating,6,0.12,0.024,0.036,0.048,0.0048000000000000004,0.0072,0.009600000000000001,True,-0.2,-0.3,-0.2,0.6,0.3,0.0,0.6,0.7,0.0,False,-0.12,-0.18,-0.12,-0.08399999999999999,-0.126,-0.08399999999999999,-0.0,-0.0,-0.0,gpt-oss-120b,financial_features_v2_answer_novelty_2026-08-18,university_llm_feature_extractor_v1,2026-08-18T19:43:30.424789+00:00,42e032de70dda6fdbe4d6125b565f6cac20feacaa8036e4ae0dcf60afa717356,677b4cfcb7a8e7b640c56f18444cf98035e53493af52ed665c21c4bd93dbabf9,/mnt/primary/finnhub_snapshots_filtered/2026-07-15/Colgate-Palmolive_CL_snapshot.json,/mnt/primary/answers/2026-07-15/Colgate-Palmolive_answer_2026-07-15.txt,,,False,False,False,/mnt/primary/analyser/llm_financial_features/daily_json/2026-07-15/CL_features.json
2026-07-15,COO,Cooper Companies (The),Health Care,True,0.2,0.1,0.1,0.1,0.7,0.8,0.5,analyst_rating,1,0.13999999999999999,0.034999999999999996,0.034999999999999996,0.034999999999999996,0.027999999999999997,0.027999999999999997,0.027999999999999997,True,0.1,0.15,0.2,0.6,0.5,0.2,0.4,0.7,0.0,False,0.06,0.09,0.12,0.041999999999999996,0.063,0.08399999999999999,0.0,0.0,0.0,gpt-oss-120b,financial_features_v2_answer_novelty_2026-08-18,university_llm_feature_extractor_v1,2026-08-18T19:43:31.691252+00:00,53f1075cf230fdba882f5513ce3f65626702357d838389da7b828f40f9f407c5,3b092456e9b760d9163f1842a71a82fa9b0cf221374aae694b7721a6de46362a,/mnt/primary/finnhub_snapshots_filtered/2026-07-15/Cooper Companies (The)_COO_snapshot.json,/mnt/primary/answers/2026-07-15/Cooper Companies (The)_answer_2026-07-15.txt,,,False,False,False,/mnt/primary/analyser/llm_financial_features/daily_json/2026-07-15/COO_features.json
